State,District,Market,Variety,Crop,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3500,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3500,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3400,3600,3500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3400,3600,3500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3400,3600,3500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3400,3700,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3400,3700,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3400,3800,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3500,3750,3600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,4600,5000,4800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,4800,5200,5000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,1250,1450,1350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,2400,2600,2500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,15,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,1600,1900,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,1800,1900,1850
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,1850,1970,1900
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,2100,2400,2300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,2400,2700,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,3200,3550,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,1300,1450,1350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,16,3800,4000,3900
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,17,1700,1900,1800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,17,2500,2700,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,18,2200,2400,2300
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,1200,1350,1280
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,1250,1450,1350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2300,2450,2350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2300,2600,2400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2300,2600,2400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2350,2550,2450
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2400,2600,2500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2400,2700,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2400,2700,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2500,2700,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2500,2750,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,20,2600,2800,2700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,25,1600,1900,1710
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,25,2300,2500,2400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,25,2900,3100,3000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,25,3000,3300,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,25,3200,3600,3400
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,27,2600,3000,2800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,30,2400,2700,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,30,2400,2800,2600
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,30,2600,2900,2800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,30,2800,3100,3000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,30,2850,3100,3000
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,30,3000,3400,3200
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,60,2400,2600,2500
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Hybrid,Tomato,90,4200,4500,4300
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,0,1230,1255,1245
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,2,1020,1055,1050
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,2,1240,1280,1255
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,3,1230,1275,1255
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,4,1240,1265,1255
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,4,1450,1510,1485
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,5,1540,1590,1565
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,5,1340,1400,1360
Uttar Pradesh,Muzaffarnagar,Shahpur,Deshi,Tomato,8,1345,1395,1370
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,0,1455,1520,1480
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,0,1230,1255,1244
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1540,1580,1550
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,760,825,800
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1150,1210,1180
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1320,1355,1340
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1700,1755,1735
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1420,1478,1455
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1150,1220,1180
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1410,1460,1450
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,1,1310,1350,1340
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,2,1040,1120,1085
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,2,1540,1600,1580
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,2,1320,1375,1350
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,2,1620,1700,1655
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,2,1140,1190,1155
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,2,1650,1685,1670
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,3,1380,1455,1420
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,4,1020,1075,1055
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,4,845,870,865
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,4,1050,1120,1080
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,5,1240,1280,1255
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,8,1420,1485,1450
Uttar Pradesh,Muzaffarnagar,Shahpur,Hybrid,Tomato,8,1455,1515,1480
Uttar Pradesh,Meerut,Mawana,Dara,Wheat,70,2380,2425,2400
Uttar Pradesh,Meerut,Mawana,Dara,Wheat,1800,2380,2420,2400
Uttar Pradesh,Meerut,Mawana,Dara,Wheat,2000,2380,2425,2400
Uttar Pradesh,Meerut,Mawana,Dara,Wheat,2000,2500,2620,2580
Uttar Pradesh,Meerut,Mawana,Dara,Wheat,2200,2430,2470,2450
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,15,2880,2960,2920
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,15,2910,2990,2950
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,19,2920,3000,2960
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,20,2600,2800,2700
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,20,2800,2900,2850
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,20,2870,2940,2910
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,20,2900,2960,2930
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,20,2920,2980,2955
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,20,2930,3010,2970
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,22,2900,2980,2940
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,25,2800,2900,2850
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,25,2870,2950,2910
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,25,2900,2950,2925
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,25,2920,3020,2980
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,25,2930,3000,2960
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,27,2450,2470,2460
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,30,2900,2960,2930
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,30,2900,2960,2930
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,30,2910,2970,2940
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,30,2910,2990,2950
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,30,2930,3010,2970
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,40,2790,2830,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,40,2860,2920,2890
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,40,2870,2920,2895
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,40,2900,2940,2920
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,42,2800,2840,2820
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,42,2800,2900,2850
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,42,2860,2940,2900
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,42,2940,3010,2980
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,45,2780,2820,2800
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,45,2790,2830,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,45,2800,2840,2820
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,45,2830,2870,2850
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,45,2880,2940,2910
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2470,2510,2490
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2780,2820,2800
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2800,2830,2815
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2820,2860,2840
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2840,2880,2860
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2860,2900,2880
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2860,2900,2880
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2870,2910,2890
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2880,2920,2900
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2880,2960,2920
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,50,2920,3000,2960
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,53,2790,2930,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,55,2790,2830,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,55,2860,2920,2890
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,56,2780,2840,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,56,2870,2920,2895
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2500,2650,2550
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,18,2700,2950,2870
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2780,2820,2800
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2800,2840,2820
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2820,2860,2840
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2830,2870,2850
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2850,2890,2870
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2850,2890,2870
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2850,2910,2880
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2870,2910,2890
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2880,2920,2900
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2880,2920,2900
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,60,2930,2990,2960
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,64,2910,2970,2940
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,65,2810,2850,2830
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,65,2840,2880,2860
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,65,2880,2940,2910
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,70,2700,2740,2720
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,70,2790,2830,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,70,2870,2910,2890
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,72,2780,2820,2800
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,75,2680,2720,2705
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,75,2780,2820,2800
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,75,2870,2930,2900
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,80,2670,2710,2690
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,80,2700,2760,2725
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,80,2700,2760,2735
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,90,2690,2740,2710
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,90,2700,2760,2730
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,90,2800,2840,2825
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,100,2660,2700,2680
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,100,2700,2740,2720
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,105,2300,2350,2350
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,110,2320,2350,2350
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,110,2460,2490,2475
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,110,2690,2730,2710
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,110,2700,2760,2730
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,115,2740,2800,2770
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,116,2700,2740,2720
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,117,2500,2560,2530
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,120,2405,2420,2415
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,120,2460,2490,2475
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,120,2700,2730,2715
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,120,2730,2770,2750
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,125,2700,2780,2740
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,126,2930,2970,2950
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,130,2630,2670,2650
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,138,2550,2575,2575
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,140,2500,2580,2545
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,140,2600,2640,2625
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,145,2535,2565,2550
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2440,2470,2460
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2490,2530,2510
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2500,2515,2510
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2520,2560,2540
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2570,2610,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2600,2640,2620
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2600,2640,2620
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2780,2840,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2800,2840,2820
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2800,2860,2830
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,150,2800,2870,2850
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,152,2800,2840,2820
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,154,2490,2510,2500
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,155,2490,2510,2500
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,155,2490,2560,2525
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,155,2780,2840,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,155,2800,2840,2825
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,160,2420,2440,2430
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,160,2560,2575,2575
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,160,2580,2620,2600
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,160,2770,2810,2790
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,160,2820,2860,2840
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,165,2780,2820,2800
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,170,2560,2600,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,170,2565,2585,2585
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,170,2780,2820,2800
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,170,2800,2840,2820
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,175,2400,2430,2420
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,180,2370,2420,2400
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,180,2380,2410,2395
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,180,2400,2415,2410
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,180,2450,2485,2485
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,180,2530,2590,2560
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,185,2300,2320,2310
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,185,2390,2420,2405
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,185,2545,2570,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,185,2780,2840,2810
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,187,2370,2390,2380
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,187,2521,2565,2565
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,190,2290,2310,2300
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,190,2370,2420,2400
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,190,2530,2590,2560
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,190,2590,2630,2610
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,194,2570,2590,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,195,2501,2550,2550
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,195,2550,2575,2575
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,195,2560,2585,2585
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2100,2130,2115
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2285,2320,2300
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2315,2345,2335
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2320,2360,2340
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2400,2430,2420
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2530,2555,2545
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2530,2570,2550
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2560,2600,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,200,2580,2620,2600
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,201,2440,2485,2460
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,203,2290,2310,2305
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,205,2430,2460,2450
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,205,2460,2500,2480
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,205,2480,2550,2515
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,205,2570,2590,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,206,2410,2440,2425
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,210,2310,2335,2325
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,210,2560,2600,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,210,2560,2600,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,214,2410,2440,2430
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,215,2545,2570,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,215,2570,2700,2585
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,216,2520,2555,2540
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,217,2500,2550,2525
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,220,2330,2360,2350
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,220,2480,2520,2500
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,220,2520,2560,2540
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,222,2300,2330,2320
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,225,2440,2485,2485
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,227,2520,2540,2530
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,230,2550,2590,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,230,2550,2590,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,234,2510,2535,2525
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,235,2550,2590,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,235,2570,2610,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,235,2570,2610,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,237,2500,2540,2520
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2450,2480,2460
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2480,2525,2510
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2520,2560,2540
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2550,2590,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2550,2590,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2560,2600,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2570,2610,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2570,2610,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,240,2570,2620,2590
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,245,2560,2600,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,246,2290,2320,2300
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2280,2330,2300
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2380,2420,2400
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2430,2480,2460
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2440,2480,2460
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2470,2505,2490
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2470,2525,2500
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2500,2530,2520
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2540,2580,2560
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2550,2590,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,250,2560,2600,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,255,2300,2320,2315
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,255,2550,2575,2575
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,256,2395,2415,2405
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,260,2400,2425,2415
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,260,2500,2525,2515
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,260,2500,2650,2540
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,260,2545,2570,2570
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,265,2360,2400,2380
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,265,2430,2465,2450
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,266,2400,2430,2420
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,269,2440,2490,2470
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,269,2450,2500,2470
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,270,2290,2310,2300
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,270,2450,2600,2540
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,270,2460,2490,2480
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,270,2480,2515,2500
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,270,2480,2520,2500
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,270,2560,2580,2580
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,276,2440,2465,2455
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,280,2420,2440,2430
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,280,2460,2500,2480
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,280,2480,2530,2510
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,280,2490,2520,2505
Uttar Pradesh,Meerut,Meerut,Dara,Wheat,283,2460,2500,2485
